種類,価格情報区分,市区町村コード,都道府県名,市区町村名,地区名,最寄駅：名称,最寄駅：距離（分）,取引価格（総額）,間取り,面積（㎡）,建築年,建物の構造,用途,今後の利用目的,都市計画,建ぺい率（％）,容積率（％）,取引時期,改装,取引の事情等,区,取引年,取引四半期,建築年_数値,築年数,最寄駅距離_分,㎡単価,夜間人口,昼間人口,昼夜間人口比率
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,9,69000000,３ＬＤＫ,60,2001年,ＳＲＣ,住宅,住宅,商業,80.0,600.0,2023年第3四半期,改装済み,,文京区,2023,3,2001.0,22.0,9.0,1150000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,8,12000000,１Ｒ,15,1977年,ＳＲＣ,住宅,事務所,商業,80.0,600.0,2023年第3四半期,改装済み,,文京区,2023,3,1977.0,46.0,8.0,800000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,1,25000000,１Ｋ,20,2002年,ＳＲＣ,住宅,住宅,商業,80.0,500.0,2023年第3四半期,未改装,,文京区,2023,3,2002.0,21.0,1.0,1250000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,9,43000000,１ＬＤＫ,45,2007年,ＲＣ,住宅,その他,商業,80.0,600.0,2023年第3四半期,未改装,,文京区,2023,3,2007.0,16.0,9.0,955555.5555555555,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,1,17000000,１Ｋ,15,1995年,ＳＲＣ,住宅,住宅,商業,80.0,500.0,2023年第2四半期,,,文京区,2023,2,1995.0,28.0,1.0,1133333.3333333333,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,1,15000000,１Ｒ,15,1995年,ＳＲＣ,,住宅,商業,80.0,500.0,2023年第2四半期,未改装,,文京区,2023,2,1995.0,28.0,1.0,1000000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,3,66000000,２ＬＤＫ,60,2003年,ＳＲＣ,住宅,住宅,商業,80.0,500.0,2023年第2四半期,,,文京区,2023,2,2003.0,20.0,3.0,1100000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,1,13000000,１Ｒ,15,1995年,ＳＲＣ,住宅,その他,商業,80.0,500.0,2023年第2四半期,未改装,,文京区,2023,2,1995.0,28.0,1.0,866666.6666666666,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,2,48000000,２ＬＤＫ,50,1987年,ＲＣ,住宅,住宅,商業,80.0,500.0,2023年第2四半期,未改装,,文京区,2023,2,1987.0,36.0,2.0,960000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,1,73000000,２ＬＤＫ,55,2003年,ＲＣ,住宅,住宅,商業,80.0,500.0,2023年第2四半期,未改装,,文京区,2023,2,2003.0,20.0,1.0,1327272.7272727273,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,1,13000000,,15,1995年,ＳＲＣ,住宅,住宅,商業,80.0,500.0,2023年第2四半期,,,文京区,2023,2,1995.0,28.0,1.0,866666.6666666666,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,10,46000000,１ＬＤＫ,45,1983年,ＳＲＣ,住宅,,商業,80.0,600.0,2023年第2四半期,改装済み,,文京区,2023,2,1983.0,40.0,10.0,1022222.2222222222,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,1,16000000,１Ｋ,20,2006年,ＳＲＣ,住宅,,商業,80.0,600.0,2023年第2四半期,,,文京区,2023,2,2006.0,17.0,1.0,800000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,8,13000000,１Ｒ,15,1977年,ＳＲＣ,,住宅,商業,80.0,600.0,2023年第1四半期,改装済み,,文京区,2023,1,1977.0,46.0,8.0,866666.6666666666,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,4,49000000,１ＬＤＫ,35,2019年,ＲＣ,住宅,住宅,近隣商業,80.0,300.0,2023年第1四半期,未改装,,文京区,2023,1,2019.0,4.0,4.0,1400000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,10,30000000,２ＤＫ,35,1983年,ＳＲＣ,,住宅,商業,80.0,600.0,2023年第1四半期,未改装,,文京区,2023,1,1983.0,40.0,10.0,857142.8571428572,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,4,40000000,１ＬＤＫ,35,2019年,ＲＣ,住宅,住宅,近隣商業,80.0,300.0,2023年第1四半期,未改装,,文京区,2023,1,2019.0,4.0,4.0,1142857.142857143,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,5,47000000,１Ｋ,35,2019年,ＲＣ,住宅,住宅,１中住専,60.0,200.0,2023年第1四半期,未改装,,文京区,2023,1,2019.0,4.0,5.0,1342857.142857143,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,2,18000000,１ＤＫ,25,1987年,ＲＣ,,その他,商業,80.0,500.0,2023年第1四半期,未改装,,文京区,2023,1,1987.0,36.0,2.0,720000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,8,11000000,１Ｋ,15,1977年,ＳＲＣ,住宅,事務所,商業,80.0,600.0,2023年第1四半期,未改装,,文京区,2023,1,1977.0,46.0,8.0,733333.3333333334,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,0,17000000,１ＤＫ,25,1983年,ＳＲＣ,住宅,住宅,商業,80.0,500.0,2023年第1四半期,未改装,,文京区,2023,1,1983.0,40.0,0.0,680000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,2,55000000,２ＬＤＫ,55,1987年,ＲＣ,住宅,住宅,商業,80.0,500.0,2022年第4四半期,未改装,,文京区,2022,4,1987.0,35.0,2.0,1000000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,9,58000000,２ＬＤＫ,60,1994年,ＳＲＣ,住宅,住宅,商業,80.0,600.0,2022年第4四半期,未改装,,文京区,2022,4,1994.0,28.0,9.0,966666.6666666666,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,6,66000000,２ＬＤＫ,60,1999年,ＳＲＣ,住宅,住宅,商業,80.0,600.0,2022年第4四半期,未改装,,文京区,2022,4,1999.0,23.0,6.0,1100000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,2,44000000,２ＬＤＫ,50,1970年,ＳＲＣ,住宅,住宅,近隣商業,80.0,400.0,2022年第4四半期,改装済み,,文京区,2022,4,1970.0,52.0,2.0,880000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,1,11000000,１Ｋ,15,1995年,ＳＲＣ,住宅,住宅,商業,80.0,500.0,2022年第4四半期,未改装,,文京区,2022,4,1995.0,27.0,1.0,733333.3333333334,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,1,39000000,１Ｋ,30,2002年,ＳＲＣ,住宅,住宅,商業,80.0,500.0,2022年第4四半期,,,文京区,2022,4,2002.0,20.0,1.0,1300000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,1,24000000,１Ｋ,20,2002年,ＳＲＣ,住宅,住宅,商業,80.0,500.0,2022年第4四半期,未改装,,文京区,2022,4,2002.0,20.0,1.0,1200000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,12,21000000,１Ｋ,15,,ＲＣ,住宅,住宅,商業,80.0,500.0,2022年第4四半期,未改装,,文京区,2022,4,,,12.0,1400000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,1,20000000,１Ｋ,25,1984年,ＳＲＣ,,事務所,近隣商業,60.0,400.0,2022年第4四半期,改装済み,,文京区,2022,4,1984.0,38.0,1.0,800000.0,240069,353648,147.31098
中古マンション等,不動産取引価格情報,13105,東京都,文京区,千駄木,千駄木,1,22000000,１Ｋ,20,2002年,ＳＲＣ,,その他,商業,80.0,500.0,2022年第4四半期,未改装,,文京区,2022,4,2002.0,20.0,1.0,1100000.0,240069,353648,147.31098
